board1_val,board1_C,board1_D,board1_H,board1_S,board2_val,board2_C,board2_D,board2_H,board2_S,board3_val,board3_C,board3_D,board3_H,board3_S,board4_val,board4_C,board4_D,board4_H,board4_S,board5_val,board5_C,board5_D,board5_H,board5_S,p1_card1_val,p1_card1_C,p1_card1_D,p1_card1_H,p1_card1_S,p1_card2_val,p1_card2_C,p1_card2_D,p1_card2_H,p1_card2_S,p2_card1_val,p2_card1_C,p2_card1_D,p2_card1_H,p2_card1_S,p2_card2_val,p2_card2_C,p2_card2_D,p2_card2_H,p2_card2_S,p3_card1_val,p3_card1_C,p3_card1_D,p3_card1_H,p3_card1_S,p3_card2_val,p3_card2_C,p3_card2_D,p3_card2_H,p3_card2_S,p4_card1_val,p4_card1_C,p4_card1_D,p4_card1_H,p4_card1_S,p4_card2_val,p4_card2_C,p4_card2_D,p4_card2_H,p4_card2_S,p5_card1_val,p5_card1_C,p5_card1_D,p5_card1_H,p5_card1_S,p5_card2_val,p5_card2_C,p5_card2_D,p5_card2_H,p5_card2_S,p6_card1_val,p6_card1_C,p6_card1_D,p6_card1_H,p6_card1_S,p6_card2_val,p6_card2_C,p6_card2_D,p6_card2_H,p6_card2_S,winner,cartes_str,mains_description,p1_win_prob,p2_win_prob,p3_win_prob,p4_win_prob,p5_win_prob,p6_win_prob
6,0,0,1,0,7,0,1,0,0,14,0,0,1,0,4,1,0,0,0,2,0,0,0,1,9,1,0,0,0,2,0,0,1,0,12,0,0,1,0,4,0,0,1,0,8,0,0,1,0,3,0,1,0,0,6,0,0,0,1,4,0,0,0,1,2,0,1,0,0,5,0,0,0,1,10,0,1,0,0,14,0,0,0,1,P4,BOARD: 6H 7D AH 4C 2S | P1: 9C 2H | P2: QH 4H | P3: 8H 3D | P4: 6S 4S | P5: 2D 5S | P6: TD AS,P1: Pair | P2: Pair | P3: High Card | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
5,0,1,0,0,3,0,0,0,1,4,0,0,1,0,13,0,1,0,0,14,0,0,0,1,13,1,0,0,0,3,1,0,0,0,11,0,1,0,0,12,0,0,0,1,11,0,0,0,1,5,0,0,1,0,8,0,0,0,1,2,1,0,0,0,7,1,0,0,0,14,1,0,0,0,13,0,0,0,1,8,0,1,0,0,P4,BOARD: 5D 3S 4H KD AS | P1: KC 3C | P2: JD QS | P3: JS 5H | P4: 8S 2C | P5: 7C AC | P6: KS 8D,P1: Two Pair | P2: High Card | P3: Pair | P4: Straight | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
5,0,1,0,0,13,0,0,0,1,13,0,1,0,0,14,0,0,1,0,7,1,0,0,0,13,1,0,0,0,3,0,0,0,1,2,0,1,0,0,11,0,1,0,0,6,0,0,1,0,7,0,0,1,0,6,0,1,0,0,10,1,0,0,0,11,0,0,1,0,14,0,0,0,1,3,0,0,1,0,7,0,0,0,1,P1,BOARD: 5D KS KD AH 7C | P1: KC 3S | P2: 2D JD | P3: 6H 7H | P4: 6D TC | P5: JH AS | P6: 3H 7S,P1: Three of a Kind | P2: Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Two Pair,100.0,0.0,0.0,0.0,0.0,0.0
12,1,0,0,0,6,1,0,0,0,7,0,0,0,1,7,0,0,1,0,4,0,0,0,1,7,0,1,0,0,8,1,0,0,0,2,1,0,0,0,10,0,0,0,1,10,1,0,0,0,13,1,0,0,0,12,0,0,1,0,4,1,0,0,0,11,0,0,1,0,11,1,0,0,0,4,0,0,1,0,13,0,1,0,0,P1,BOARD: QC 6C 7S 7H 4S | P1: 7D 8C | P2: 2C TS | P3: TC KC | P4: QH 4C | P5: JH JC | P6: 4H KD,P1: Three of a Kind | P2: Pair | P3: Pair | P4: Two Pair | P5: Two Pair | P6: Two Pair,100.0,0.0,0.0,0.0,0.0,0.0
2,1,0,0,0,13,0,1,0,0,13,1,0,0,0,9,0,0,0,1,8,1,0,0,0,5,1,0,0,0,4,0,0,1,0,7,0,0,1,0,5,0,0,0,1,9,0,0,1,0,12,1,0,0,0,10,0,0,1,0,4,0,1,0,0,7,0,1,0,0,6,0,0,1,0,12,0,0,1,0,2,0,0,1,0,P3,BOARD: 2C KD KC 9S 8C | P1: 5C 4H | P2: 7H 5S | P3: 9H QC | P4: TH 4D | P5: 7D 6H | P6: QH 2H,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Pair | P6: Two Pair,0.0,0.0,100.0,0.0,0.0,0.0
2,1,0,0,0,3,1,0,0,0,9,0,0,1,0,14,0,0,0,1,3,0,0,0,1,6,1,0,0,0,11,0,1,0,0,4,1,0,0,0,10,0,1,0,0,4,0,0,0,1,8,1,0,0,0,5,1,0,0,0,4,0,0,1,0,8,0,0,0,1,2,0,1,0,0,10,0,0,1,0,13,1,0,0,0,P4,BOARD: 2C 3C 9H AS 3S | P1: 6C JD | P2: 4C TD | P3: 4S 8C | P4: 5C 4H | P5: 8S 2D | P6: TH KC,P1: Pair | P2: Pair | P3: Pair | P4: Straight | P5: Two Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
8,0,1,0,0,14,1,0,0,0,14,0,0,0,1,11,0,0,0,1,9,0,0,0,1,2,0,0,0,1,9,0,0,1,0,13,0,1,0,0,7,0,1,0,0,3,1,0,0,0,10,0,0,1,0,6,0,0,1,0,5,0,0,1,0,11,1,0,0,0,6,1,0,0,0,12,0,0,1,0,2,1,0,0,0,P5,BOARD: 8D AC AS JS 9S | P1: 2S 9H | P2: KD 7D | P3: 3C TH | P4: 6H 5H | P5: JC 6C | P6: QH 2C,P1: Two Pair | P2: Pair | P3: Pair | P4: Pair | P5: Two Pair | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
4,1,0,0,0,14,1,0,0,0,9,1,0,0,0,7,1,0,0,0,4,0,1,0,0,5,0,0,0,1,9,0,0,0,1,13,0,0,0,1,8,0,0,0,1,11,1,0,0,0,7,0,1,0,0,8,0,1,0,0,10,0,1,0,0,4,0,0,1,0,5,1,0,0,0,13,0,1,0,0,2,0,0,1,0,P3,BOARD: 4C AC 9C 7C 4D | P1: 5S 9S | P2: KS 8S | P3: JC 7D | P4: 8D TD | P5: 4H 5C | P6: KD 2H,P1: Two Pair | P2: Pair | P3: Flush | P4: Pair | P5: Flush | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
2,0,0,1,0,5,0,0,1,0,8,0,0,0,1,12,0,1,0,0,10,0,1,0,0,14,0,0,0,1,12,1,0,0,0,3,1,0,0,0,11,1,0,0,0,3,0,0,1,0,11,0,0,1,0,13,0,0,0,1,14,1,0,0,0,4,1,0,0,0,13,0,1,0,0,8,1,0,0,0,7,1,0,0,0,P1,BOARD: 2H 5H 8S QD TD | P1: AS QC | P2: 3C JC | P3: 3H JH | P4: KS AC | P5: 4C KD | P6: 8C 7C,P1: Pair | P2: High Card | P3: High Card | P4: High Card | P5: High Card | P6: Pair,100.0,0.0,0.0,0.0,0.0,0.0
7,0,0,1,0,4,0,1,0,0,7,0,0,0,1,10,0,0,1,0,3,1,0,0,0,12,1,0,0,0,8,0,0,1,0,11,1,0,0,0,5,1,0,0,0,13,0,1,0,0,4,0,0,1,0,12,0,0,0,1,6,0,0,0,1,5,0,0,0,1,10,0,1,0,0,6,1,0,0,0,8,0,0,0,1,P5,BOARD: 7H 4D 7S TH 3C | P1: QC 8H | P2: JC 5C | P3: KD 4H | P4: QS 6S | P5: 5S TD | P6: 6C 8S,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Pair,0.0,0.0,0.0,0.0,100.0,0.0
4,1,0,0,0,14,0,1,0,0,8,1,0,0,0,12,0,0,0,1,4,0,0,0,1,9,1,0,0,0,2,1,0,0,0,2,0,0,1,0,8,0,1,0,0,7,0,0,1,0,9,0,0,0,1,13,0,0,0,1,12,0,1,0,0,9,0,1,0,0,10,1,0,0,0,6,1,0,0,0,3,0,0,1,0,P4,BOARD: 4C AD 8C QS 4S | P1: 9C 2C | P2: 2H 8D | P3: 7H 9S | P4: KS QD | P5: 9D TC | P6: 6C 3H,P1: Pair | P2: Two Pair | P3: Pair | P4: Two Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
9,0,0,0,1,8,1,0,0,0,13,1,0,0,0,11,0,0,1,0,2,0,0,0,1,13,0,0,1,0,9,0,1,0,0,2,0,1,0,0,8,0,1,0,0,2,1,0,0,0,5,1,0,0,0,10,0,0,0,1,7,0,0,1,0,9,0,0,1,0,9,1,0,0,0,6,0,0,0,1,7,0,1,0,0,P4,BOARD: 9S 8C KC JH 2S | P1: KH 9D | P2: 2D 8D | P3: 2C 5C | P4: TS 7H | P5: 9H 9C | P6: 6S 7D,P1: Two Pair | P2: Two Pair | P3: Pair | P4: Straight | P5: Three of a Kind | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
11,0,0,0,1,2,0,1,0,0,12,0,0,1,0,2,0,0,0,1,6,1,0,0,0,11,0,1,0,0,8,0,1,0,0,13,0,0,1,0,3,0,0,0,1,5,0,1,0,0,9,1,0,0,0,7,0,1,0,0,11,1,0,0,0,3,0,0,1,0,6,0,0,1,0,4,0,1,0,0,5,0,0,1,0,P1_P4,BOARD: JS 2D QH 2S 6C | P1: JD 8D | P2: KH 3S | P3: 5D 9C | P4: 7D JC | P5: 3H 6H | P6: 4D 5H,P1: Two Pair | P2: Pair | P3: Pair | P4: Two Pair | P5: Two Pair | P6: Pair,50.0,0.0,0.0,50.0,0.0,0.0
11,0,0,1,0,4,0,1,0,0,13,0,1,0,0,9,0,0,0,1,3,0,0,0,1,9,0,0,1,0,12,0,0,0,1,12,1,0,0,0,8,1,0,0,0,7,1,0,0,0,6,0,0,0,1,2,0,1,0,0,5,0,0,1,0,12,0,1,0,0,5,0,0,0,1,3,0,0,1,0,13,0,0,1,0,P6,BOARD: JH 4D KD 9S 3S | P1: 9H QS | P2: QC 8C | P3: 7C 6S | P4: 2D 5H | P5: QD 5S | P6: 3H KH,P1: Pair | P2: High Card | P3: High Card | P4: High Card | P5: High Card | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
10,0,1,0,0,14,0,0,0,1,2,0,0,0,1,5,1,0,0,0,7,1,0,0,0,2,0,1,0,0,9,0,0,1,0,3,1,0,0,0,8,1,0,0,0,11,0,0,1,0,5,0,0,1,0,4,0,0,0,1,7,0,0,1,0,12,1,0,0,0,4,0,1,0,0,11,0,0,0,1,3,0,0,0,1,P4,BOARD: TD AS 2S 5C 7C | P1: 2D 9H | P2: 3C 8C | P3: JH 5H | P4: 4S 7H | P5: QC 4D | P6: JS 3S,P1: Pair | P2: High Card | P3: Pair | P4: Pair | P5: High Card | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
5,0,0,0,1,5,0,1,0,0,7,0,1,0,0,4,0,0,0,1,13,0,0,1,0,3,1,0,0,0,10,0,1,0,0,12,1,0,0,0,3,0,1,0,0,9,1,0,0,0,11,0,1,0,0,5,0,0,1,0,7,0,0,1,0,9,0,0,1,0,7,1,0,0,0,8,1,0,0,0,4,0,0,1,0,P4,BOARD: 5S 5D 7D 4S KH | P1: 3C TD | P2: QC 3D | P3: 9C JD | P4: 5H 7H | P5: 9H 7C | P6: 8C 4H,P1: Pair | P2: Pair | P3: Pair | P4: Full House | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
4,0,1,0,0,8,0,0,1,0,14,1,0,0,0,13,1,0,0,0,14,0,0,1,0,3,0,0,1,0,13,0,0,0,1,9,0,0,0,1,11,1,0,0,0,6,0,0,0,1,2,0,0,1,0,14,0,0,0,1,12,0,0,1,0,8,1,0,0,0,2,0,0,0,1,5,0,1,0,0,4,0,0,0,1,P4,BOARD: 4D 8H AC KC AH | P1: 3H KS | P2: 9S JC | P3: 6S 2H | P4: AS QH | P5: 8C 2S | P6: 5D 4S,P1: Two Pair | P2: Pair | P3: Pair | P4: Three of a Kind | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
11,0,0,0,1,5,1,0,0,0,9,1,0,0,0,14,0,0,1,0,12,0,1,0,0,12,0,0,0,1,2,0,0,1,0,6,1,0,0,0,2,0,0,0,1,7,0,0,1,0,6,0,1,0,0,8,0,0,0,1,13,0,0,1,0,13,0,0,0,1,10,0,0,0,1,6,0,0,0,1,7,0,1,0,0,P5,BOARD: JS 5C 9C AH QD | P1: QS 2H | P2: 6C 2S | P3: 7H 6D | P4: 8S KH | P5: KS TS | P6: 6S 7D,P1: Pair | P2: High Card | P3: High Card | P4: High Card | P5: Straight | P6: High Card,0.0,0.0,0.0,0.0,100.0,0.0
4,0,1,0,0,8,0,0,1,0,10,0,0,0,1,5,0,1,0,0,6,0,0,0,1,5,0,0,0,1,9,0,0,0,1,6,1,0,0,0,9,0,0,1,0,9,1,0,0,0,14,0,1,0,0,12,1,0,0,0,2,1,0,0,0,4,0,0,0,1,2,0,0,1,0,12,0,0,1,0,13,0,0,1,0,P2,BOARD: 4D 8H TS 5D 6S | P1: 5S 9S | P2: 6C 9H | P3: 9C AD | P4: QC 2C | P5: 4S 2H | P6: QH KH,P1: Pair | P2: Pair | P3: High Card | P4: High Card | P5: Pair | P6: High Card,0.0,100.0,0.0,0.0,0.0,0.0
14,0,0,0,1,8,0,0,1,0,12,0,1,0,0,9,0,0,1,0,11,0,0,1,0,3,1,0,0,0,2,1,0,0,0,10,1,0,0,0,13,1,0,0,0,3,0,0,1,0,6,0,0,1,0,10,0,0,1,0,3,0,1,0,0,7,0,1,0,0,4,0,0,0,1,13,0,0,1,0,13,0,1,0,0,P3,BOARD: AS 8H QD 9H JH | P1: 3C 2C | P2: TC KC | P3: 3H 6H | P4: TH 3D | P5: 7D 4S | P6: KH KD,P1: High Card | P2: Straight | P3: Flush | P4: Straight | P5: High Card | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
3,0,1,0,0,13,1,0,0,0,2,0,1,0,0,7,0,0,1,0,6,0,1,0,0,2,0,0,0,1,8,0,0,0,1,8,0,0,1,0,9,0,0,1,0,12,0,1,0,0,12,1,0,0,0,9,0,0,0,1,11,1,0,0,0,10,0,0,0,1,14,1,0,0,0,7,0,0,0,1,11,0,1,0,0,P3,BOARD: 3D KC 2D 7H 6D | P1: 2S 8S | P2: 8H 9H | P3: QD QC | P4: 9S JC | P5: TS AC | P6: 7S JD,P1: Pair | P2: High Card | P3: Pair | P4: High Card | P5: High Card | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
11,0,0,0,1,14,0,0,0,1,7,0,0,1,0,10,1,0,0,0,7,1,0,0,0,5,0,1,0,0,8,0,0,0,1,6,0,1,0,0,4,0,0,0,1,9,1,0,0,0,11,1,0,0,0,3,0,0,1,0,11,0,0,1,0,13,1,0,0,0,14,0,0,1,0,12,0,0,1,0,13,0,1,0,0,P6,BOARD: JS AS 7H TC 7C | P1: 5D 8S | P2: 6D 4S | P3: 9C JC | P4: 3H JH | P5: KC AH | P6: QH KD,P1: Pair | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Straight,0.0,0.0,0.0,0.0,0.0,100.0
10,0,0,0,1,6,0,1,0,0,4,0,1,0,0,6,1,0,0,0,3,0,0,1,0,13,0,0,1,0,8,0,1,0,0,14,0,0,0,1,14,0,0,1,0,10,0,1,0,0,11,0,0,1,0,13,0,0,0,1,2,0,1,0,0,11,0,1,0,0,10,1,0,0,0,9,0,0,1,0,12,0,0,1,0,P2,BOARD: TS 6D 4D 6C 3H | P1: KH 8D | P2: AS AH | P3: TD JH | P4: KS 2D | P5: JD TC | P6: 9H QH,P1: Pair | P2: Two Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
13,0,0,0,1,14,0,0,0,1,14,1,0,0,0,5,1,0,0,0,6,1,0,0,0,12,0,1,0,0,8,0,1,0,0,11,0,0,1,0,14,0,0,1,0,13,1,0,0,0,12,1,0,0,0,10,0,0,1,0,3,1,0,0,0,9,0,0,1,0,8,1,0,0,0,2,0,0,0,1,11,1,0,0,0,P3,BOARD: KS AS AC 5C 6C | P1: QD 8D | P2: JH AH | P3: KC QC | P4: TH 3C | P5: 9H 8C | P6: 2S JC,P1: Pair | P2: Three of a Kind | P3: Flush | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
6,0,1,0,0,5,0,0,0,1,3,0,0,0,1,14,1,0,0,0,7,0,1,0,0,14,0,1,0,0,9,1,0,0,0,2,1,0,0,0,11,1,0,0,0,11,0,1,0,0,8,0,0,0,1,9,0,0,1,0,4,1,0,0,0,5,0,1,0,0,4,0,0,1,0,2,0,0,0,1,5,1,0,0,0,P4_P5,BOARD: 6D 5S 3S AC 7D | P1: AD 9C | P2: 2C JC | P3: JD 8S | P4: 9H 4C | P5: 5D 4H | P6: 2S 5C,P1: Pair | P2: High Card | P3: High Card | P4: Straight | P5: Straight | P6: Pair,0.0,0.0,0.0,50.0,50.0,0.0
2,1,0,0,0,12,0,0,1,0,3,0,0,1,0,8,0,0,1,0,7,0,0,1,0,9,0,0,0,1,12,1,0,0,0,14,0,0,0,1,7,1,0,0,0,13,0,0,0,1,2,0,0,0,1,7,0,0,0,1,11,1,0,0,0,4,0,0,0,1,5,0,1,0,0,6,0,1,0,0,9,0,1,0,0,P1,BOARD: 2C QH 3H 8H 7H | P1: 9S QC | P2: AS 7C | P3: KS 2S | P4: 7S JC | P5: 4S 5D | P6: 6D 9D,P1: Pair | P2: Pair | P3: Pair | P4: Pair | P5: High Card | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
13,0,0,1,0,11,1,0,0,0,11,0,1,0,0,5,0,1,0,0,9,0,0,0,1,10,1,0,0,0,2,0,0,1,0,12,0,0,0,1,7,0,1,0,0,14,0,0,0,1,14,0,0,1,0,4,1,0,0,0,4,0,1,0,0,5,0,0,0,1,8,1,0,0,0,11,0,0,0,1,3,1,0,0,0,P6,BOARD: KH JC JD 5D 9S | P1: TC 2H | P2: QS 7D | P3: AS AH | P4: 4C 4D | P5: 5S 8C | P6: JS 3C,P1: Pair | P2: Pair | P3: Two Pair | P4: Two Pair | P5: Two Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
10,0,0,1,0,14,1,0,0,0,12,0,0,0,1,7,0,0,1,0,14,0,1,0,0,8,0,0,0,1,5,0,1,0,0,9,0,1,0,0,11,0,0,0,1,12,0,1,0,0,6,0,0,1,0,8,0,0,1,0,6,0,1,0,0,8,1,0,0,0,7,0,1,0,0,14,0,0,1,0,4,0,0,1,0,P6,BOARD: TH AC QS 7H AD | P1: 8S 5D | P2: 9D JS | P3: QD 6H | P4: 8H 6D | P5: 8C 7D | P6: AH 4H,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Two Pair | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
8,1,0,0,0,12,0,1,0,0,10,0,0,0,1,11,0,1,0,0,12,1,0,0,0,10,0,1,0,0,14,0,1,0,0,7,0,0,1,0,6,0,1,0,0,10,0,0,1,0,5,0,1,0,0,12,0,0,0,1,4,0,1,0,0,13,1,0,0,0,11,0,0,0,1,8,0,0,0,1,5,1,0,0,0,P4,BOARD: 8C QD TS JD QC | P1: TD AD | P2: 7H 6D | P3: TH 5D | P4: QS 4D | P5: KC JS | P6: 8S 5C,P1: Two Pair | P2: Pair | P3: Two Pair | P4: Three of a Kind | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,100.0,0.0,0.0
4,0,1,0,0,13,0,0,1,0,2,0,0,0,1,10,1,0,0,0,10,0,0,1,0,9,0,0,0,1,6,0,0,1,0,8,0,1,0,0,4,0,0,0,1,8,0,0,1,0,7,0,1,0,0,12,0,1,0,0,2,0,1,0,0,14,0,0,1,0,4,0,0,1,0,6,1,0,0,0,2,1,0,0,0,P5,BOARD: 4D KH 2S TC TH | P1: 9S 6H | P2: 8D 4S | P3: 8H 7D | P4: QD 2D | P5: AH 4H | P6: 6C 2C,P1: Pair | P2: Two Pair | P3: Pair | P4: Two Pair | P5: Two Pair | P6: Two Pair,0.0,0.0,0.0,0.0,100.0,0.0
4,0,0,1,0,14,0,1,0,0,9,0,0,0,1,12,0,0,1,0,13,0,0,1,0,9,0,0,1,0,4,1,0,0,0,7,0,0,1,0,8,0,0,0,1,10,0,0,1,0,13,0,0,0,1,5,0,1,0,0,13,1,0,0,0,10,1,0,0,0,4,0,0,0,1,2,1,0,0,0,3,0,1,0,0,P1,BOARD: 4H AD 9S QH KH | P1: 9H 4C | P2: 7H 8S | P3: TH KS | P4: 5D KC | P5: TC 4S | P6: 2C 3D,P1: Two Pair | P2: High Card | P3: Pair | P4: Pair | P5: Pair | P6: High Card,100.0,0.0,0.0,0.0,0.0,0.0
8,0,0,0,1,14,0,0,0,1,12,0,0,0,1,6,0,0,0,1,9,1,0,0,0,8,0,0,1,0,6,0,1,0,0,4,0,0,0,1,8,0,1,0,0,2,1,0,0,0,9,0,0,1,0,2,0,1,0,0,2,0,0,0,1,2,0,0,1,0,10,0,1,0,0,3,0,0,1,0,11,0,0,1,0,P2,BOARD: 8S AS QS 6S 9C | P1: 8H 6D | P2: 4S 8D | P3: 2C 9H | P4: 2D 2S | P5: 2H TD | P6: 3H JH,P1: Two Pair | P2: Flush | P3: Pair | P4: Flush | P5: High Card | P6: High Card,0.0,100.0,0.0,0.0,0.0,0.0
10,0,0,0,1,3,0,1,0,0,12,0,0,1,0,8,0,0,0,1,4,1,0,0,0,9,1,0,0,0,7,0,0,0,1,8,1,0,0,0,11,0,0,0,1,4,0,0,1,0,9,0,0,0,1,2,0,0,0,1,12,0,1,0,0,6,1,0,0,0,10,0,1,0,0,7,0,0,1,0,3,1,0,0,0,P4,BOARD: TS 3D QH 8S 4C | P1: 9C 7S | P2: 8C JS | P3: 4H 9S | P4: 2S QD | P5: 6C TD | P6: 7H 3C,P1: High Card | P2: Pair | P3: Pair | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,0.0,100.0,0.0,0.0
12,0,1,0,0,7,1,0,0,0,4,0,0,0,1,10,0,0,0,1,12,0,0,1,0,11,1,0,0,0,13,0,0,0,1,2,0,1,0,0,8,1,0,0,0,2,0,0,1,0,10,1,0,0,0,6,0,0,0,1,8,0,1,0,0,5,0,1,0,0,2,0,0,0,1,14,1,0,0,0,11,0,1,0,0,P3,BOARD: QD 7C 4S TS QH | P1: JC KS | P2: 2D 8C | P3: 2H TC | P4: 6S 8D | P5: 5D 2S | P6: AC JD,P1: Pair | P2: Pair | P3: Two Pair | P4: Pair | P5: Pair | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
8,1,0,0,0,13,0,0,1,0,14,0,1,0,0,10,0,1,0,0,14,0,0,1,0,3,1,0,0,0,11,0,1,0,0,12,1,0,0,0,10,0,0,1,0,4,1,0,0,0,6,1,0,0,0,7,1,0,0,0,12,0,0,1,0,2,0,0,1,0,4,0,1,0,0,10,0,0,0,1,13,0,1,0,0,P6,BOARD: 8C KH AD TD AH | P1: 3C JD | P2: QC TH | P3: 4C 6C | P4: 7C QH | P5: 2H 4D | P6: TS KD,P1: Pair | P2: Two Pair | P3: Pair | P4: Pair | P5: Pair | P6: Two Pair,0.0,0.0,0.0,0.0,0.0,100.0
5,0,0,0,1,10,0,0,1,0,2,0,0,1,0,4,0,1,0,0,14,1,0,0,0,7,0,0,1,0,9,0,1,0,0,10,1,0,0,0,9,0,0,0,1,3,0,1,0,0,7,1,0,0,0,8,0,0,0,1,10,0,1,0,0,3,1,0,0,0,2,0,0,0,1,7,0,0,0,1,12,0,0,0,1,P3_P5,BOARD: 5S TH 2H 4D AC | P1: 7H 9D | P2: TC 9S | P3: 3D 7C | P4: 8S TD | P5: 3C 2S | P6: 7S QS,P1: High Card | P2: Pair | P3: Straight | P4: Pair | P5: Straight | P6: High Card,0.0,0.0,50.0,0.0,50.0,0.0
6,0,1,0,0,11,1,0,0,0,8,1,0,0,0,9,0,0,1,0,3,0,0,1,0,9,0,0,0,1,11,0,0,0,1,5,0,0,1,0,8,0,0,0,1,4,0,0,1,0,10,0,0,1,0,2,0,1,0,0,14,1,0,0,0,5,0,0,0,1,13,1,0,0,0,10,0,1,0,0,7,1,0,0,0,P6,BOARD: 6D JC 8C 9H 3H | P1: 9S JS | P2: 5H 8S | P3: 4H TH | P4: 2D AC | P5: 5S KC | P6: TD 7C,P1: Two Pair | P2: Pair | P3: High Card | P4: High Card | P5: High Card | P6: Straight,0.0,0.0,0.0,0.0,0.0,100.0
6,1,0,0,0,14,0,1,0,0,14,1,0,0,0,13,0,0,1,0,11,0,0,0,1,10,0,1,0,0,4,0,0,0,1,14,0,0,1,0,6,0,0,1,0,4,0,0,1,0,10,0,0,0,1,4,0,1,0,0,3,0,0,1,0,13,1,0,0,0,8,0,1,0,0,6,0,1,0,0,8,0,0,0,1,P2,BOARD: 6C AD AC KH JS | P1: TD 4S | P2: AH 6H | P3: 4H TS | P4: 4D 3H | P5: KC 8D | P6: 6D 8S,P1: Pair | P2: Full House | P3: Pair | P4: Pair | P5: Two Pair | P6: Two Pair,0.0,100.0,0.0,0.0,0.0,0.0
10,0,0,1,0,9,1,0,0,0,3,0,1,0,0,14,0,1,0,0,7,1,0,0,0,14,0,0,0,1,5,0,1,0,0,11,1,0,0,0,12,0,0,1,0,4,0,1,0,0,12,0,0,0,1,10,0,1,0,0,12,0,1,0,0,2,0,0,0,1,4,0,0,0,1,3,1,0,0,0,3,0,0,0,1,P6,BOARD: TH 9C 3D AD 7C | P1: AS 5D | P2: JC QH | P3: 4D QS | P4: TD QD | P5: 2S 4S | P6: 3C 3S,P1: Pair | P2: High Card | P3: High Card | P4: Pair | P5: High Card | P6: Three of a Kind,0.0,0.0,0.0,0.0,0.0,100.0
4,0,0,0,1,6,1,0,0,0,5,1,0,0,0,14,1,0,0,0,3,0,0,0,1,5,0,0,0,1,10,0,0,0,1,8,0,0,0,1,11,0,0,0,1,8,1,0,0,0,3,1,0,0,0,5,0,0,1,0,3,0,0,1,0,13,1,0,0,0,2,0,0,1,0,6,0,0,0,1,9,0,1,0,0,P3,BOARD: 4S 6C 5C AC 3S | P1: 5S TS | P2: 8S JS | P3: 8C 3C | P4: 5H 3H | P5: KC 2H | P6: 6S 9D,P1: Pair | P2: High Card | P3: Flush | P4: Two Pair | P5: Straight | P6: Pair,0.0,0.0,100.0,0.0,0.0,0.0
11,0,0,0,1,14,0,0,1,0,12,1,0,0,0,13,1,0,0,0,11,1,0,0,0,4,0,0,1,0,5,1,0,0,0,13,0,0,0,1,11,0,0,1,0,7,1,0,0,0,12,0,1,0,0,2,0,1,0,0,2,1,0,0,0,6,0,1,0,0,10,1,0,0,0,7,0,0,1,0,8,0,1,0,0,P2,BOARD: JS AH QC KC JC | P1: 4H 5C | P2: KS JH | P3: 7C QD | P4: 2D 2C | P5: 6D TC | P6: 7H 8D,P1: Pair | P2: Full House | P3: Two Pair | P4: Two Pair | P5: Straight | P6: Pair,0.0,100.0,0.0,0.0,0.0,0.0
5,1,0,0,0,9,0,0,0,1,2,1,0,0,0,6,0,0,0,1,12,0,0,1,0,5,0,1,0,0,13,0,1,0,0,11,0,0,0,1,8,0,0,1,0,2,0,0,0,1,10,0,0,0,1,14,0,1,0,0,9,0,0,1,0,5,0,0,0,1,8,1,0,0,0,7,0,0,0,1,4,0,1,0,0,P4,BOARD: 5C 9S 2C 6S QH | P1: 5D KD | P2: JS 8H | P3: 2S TS | P4: AD 9H | P5: 5S 8C | P6: 7S 4D,P1: Pair | P2: High Card | P3: Pair | P4: Pair | P5: Pair | P6: High Card,0.0,0.0,0.0,100.0,0.0,0.0
